overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,category
3.0,True,"02 26, 2015",A8N76G7E26DM4,B00079RO7G,{'Format:': ' Print Magazine'},What? Yep.,"Good articles, very uplifting.",Four Stars,1424908800,,,magazine_subscriptions
3.0,True,"02 26, 2014",A5QQOOZJOVPSF,B00005N7P0,,John L. Mehlmauer,"I'm old, and so is my computer.  Any advice that can help me maximize my computer perfomance is very welcome.  MaximumPC has some good tips on computer parts, vendors, and usefull tests",Cheapskates guide,1393372800,,,magazine_subscriptions
3.0,True,"03 30, 2018",A2HO8XW5BZI8R9,B00005UMOT,{'Format:': ' Print Magazine'},Frank Babz,As advertised,As advertised,1522368000,,,magazine_subscriptions
3.0,True,"10 28, 2017",A14TR6YD2W23A3,B00005N7OV,{'Format:': ' Print Magazine'},D Dee,"I've always enjoyed having an ""easy read"" magazine around the house. I can flip through it while watching TV, etc.
I have subscribed to several Amazon magazine deals, and have had no problem turning off the ""auto subscribe"" choice. We'll see if I have the same luck here.
The only reason this didn't get 5 stars was because this mag has a lot of info for parents & about kids. I'm retired, so it doesn't apply to me.",Great daily deal,1509148800,10,,magazine_subscriptions
3.0,True,"05 30, 2013",A1EO6C73I0LQKP,B00005N7QG,{'Format:': ' Kindle Edition'},raggedysam,Enjoy reading this magazines. It has info that I want to read about.  Would buy this magazine again.  Good articles.,Good Housekeeping,1369872000,,,magazine_subscriptions
3.0,True,"03 14, 2014",A31ZT26Q43CI1A,B00005N7SG,{'Format:': ' Print Magazine'},Diane Johnson,"I like this subscription for this year, but I probably won't renew.  There are some useful articles, but I like Woman's Day better.",Redbook,1394755200,,,magazine_subscriptions
3.0,True,"02 4, 2015",A1YVERXNSRG014,B000IOEJ8W,,J. Crawford,For 20 bucks a year cool.,Four Stars,1423008000,,,magazine_subscriptions
3.0,True,"07 17, 2014",A1YVERXNSRG014,B000069YW9,{'Format:': ' Print Magazine'},J. Crawford,"I've loved t
His Mag. for years!",Four Stars,1405555200,,,magazine_subscriptions
3.0,True,"09 14, 2015",AA14AMM03HMXW,B00005NIOD,{'Format:': ' Print Magazine'},Amazon Customer,Too many drug ads.,Four Stars,1442188800,,,magazine_subscriptions
3.0,True,"07 17, 2014",A1YVERXNSRG014,B000IJ7RQ8,,J. Crawford,I've loved this Mag. years!,Four Stars,1405555200,,,magazine_subscriptions
3.0,True,"11 11, 2014",A31ZT26Q43CI1A,B000OPOEEE,{'Format:': ' Print Magazine'},Diane Johnson,"This is a good magazine, but I can get it at my health club for free.",Prevention,1415664000,,,magazine_subscriptions
3.0,True,"09 25, 2012",A3OXHLG6DIBRW8,B00005N7Q1,{'Format:': ' Print Magazine'},C. Hill,"This ""Family Handyman"" magazine is a good choice for the home woodworking hobbyist and also for those that want to learn how to do basic home repairs. I am not ""Joe Fix-It"" and seriously count myself lucky to still have all my appendages after some bad attempts at working on projects around the house (my wife actually hid some of my tools after the infamous ""Strap Wrench incident of '06""), but this magazine has a good selection of projects and ideas that occasionally fall into my skill range.

The magazine is nicely laid-out and is easy to follow the articles and projects. It does have a lot of adds, which is actually not such a bad thing since I like to see new products.

Very experienced handymen will not get a lot out of this, but it is usually helpful to me.

Recommended!

CFH",Very Good For Casual DIY - Recommended,1348531200,3,,magazine_subscriptions
3.0,True,"02 15, 2013",A2KGI1OPBP7UNJ,B00005N7TG,{'Format:': ' Print Magazine'},Suzanne Smith,"Always some nice photo shoots, though they tend to go back to grungy a bit often for my taste these days.",Good stuff,1360886400,,,magazine_subscriptions
3.0,True,"10 24, 2012",A309PFW8T6DMMZ,B00005N7PN,{'Format:': ' Print Magazine'},Jessica Inman,"This is relatively light reading. Don't expect detailed plans for how to implement any of the ideas shown. However, I usually get at least a couple good ideas of out each issue. I prefer this magazine to Martha Stewart Living, which is more food-focused. Don't get me wrong - there are still plenty of food recipes in each issue of Country Living. However, it's a nice balance between articles on food, decor, DIY/crafts, flowers, and entertaining.

UPDATE: I used to look forward to receiving my issues in the mail. However, the magazine seems to be going in a new direction. One part of that is focusing more on older items, such as expensive vintage items I could never afford to buy. Another part is focusing on rustic items with patina, but to me, the items just look rusty and neglected. Those gruff items are pricey too. I don't want to fill my home with a bunch of nonsense items. That includes the nature-inspired items such as taxidermy. I'm not sure what is going on with this magazine to be honest. It's still somewhat enjoyable to read, but I may not renew my subscription.","A fun magazine, but going downhill",1351036800,7,,magazine_subscriptions
3.0,True,"05 12, 2015",A2EKVE9ATJ0VQX,B00005N7Q5,{'Format:': ' Print Magazine'},Migneron,Cheap price,Field & stream,1431388800,,,magazine_subscriptions
3.0,True,"09 14, 2015",AA14AMM03HMXW,B00005NIOD,{'Format:': ' Print Magazine'},Amazon Customer,Too many drug ads.,Four Stars,1442188800,,,magazine_subscriptions
3.0,True,"09 1, 2016",A3E90BH4019TC,B001C4Q06G,{'Format:': ' Print Magazine'},Alvin D Bryan,good,Four Stars,1472688000,,,magazine_subscriptions
3.0,True,"03 15, 2017",A2T2H9IDMU6VB1,B00007AZRH,{'Format:': ' Print Magazine'},CP Van Dunk,Great price,Four Stars,1489536000,,,magazine_subscriptions
3.0,True,"03 19, 2008",A3OZG9IG8PFOGQ,B00005N7TL,{'Format:': ' Print Magazine'},Patricia L. Anderson,"This is the first issue of Wired I've read. Couldn't believe the variety of articles: 1)Why companies are ""selling"" product for free;2)Autism from the inside view; 3)The re-floating of a capsized cargo ship..carrying over 4,000 Mazdas by a salvage company..and so on. Had to read it cover to cover..am now a subscriber.",Variety of articles was fascinating!,1205884800,,,magazine_subscriptions
3.0,True,"01 12, 2015",A3DT3M3ADBA5AC,B00005R8BL,{'Format:': ' Kindle Edition'},Leland Dickerman,ok,Four Stars,1421020800,,,magazine_subscriptions
3.0,True,"11 15, 2010",A10BWUA2MGA9BK,B000IJ7RQ8,,averageanne,"All the latest news about the world of  Movies, Theater,  TV, Popular Music and Books.  Well written and illustrated.",Informative Entertainment,1289779200,2,,magazine_subscriptions
3.0,True,"03 31, 2017",A1EWCCX0LSRO7J,B00X6LREJU,,YL,"If you are someone who actually cooks, you'll enjoy this.",you'll enjoy this.,1490918400,,,magazine_subscriptions
3.0,True,"01 10, 2012",A33AQPJYH7UUXR,B00005N7QN,{'Format:': ' Print Magazine'},Desert Gypsy,"I used to read this magazine many years ago and re-subscribed late last fall in large part due to a five dollar a year subscription price. After receiving my first issue I was very pleased that I ordered this title; having live 30 minutes from Manhattan most of my life and now residing in the high desert plains, this is defintely my Zsa-Zsa/Green Acres fix for the month!

I like how they always apply the fashion trends for women of any age - 20's to 70's.

This issue had generous articles about Patti Hansen and Madonna - whether you care for them or not I think they are real legends as opposed to the various Kardashians that always seem to be on every other cover these days. They do give a nod to up-and-comers by including features like the one with model Rosie Huntington-Whiteley.

I don't mind the many ads since they keep the publishing costs low.

A little talk of everything current - art, movies, books and of course the fashion....

While it is mostly high end couture that is beyond my budget, it is beautifully photographed and the trends are a treat to admire - I think of this as sort of long distance window shopping.",haute and delicious,1326153600,9,,magazine_subscriptions
3.0,True,"09 15, 2017",A2POC948V7UI89,B00005N7TH,{'Format:': ' Print Magazine'},Amazon Customer,good,Four Stars,1505433600,,,magazine_subscriptions
3.0,True,"07 11, 2017",A1S7UFW5QWF2NJ,B001LF4EVO,,Diana Hansen,Good ideas.,Four Stars,1499731200,,,magazine_subscriptions
3.0,True,"01 21, 2014",A2MLXWU6GWF643,B00006LKH1,{'Format:': ' Print Magazine'},E. Rhoades,"I've had a subscription to First for several years. Before that I bought it at the store. It is a fantastic read for anyone who likes things like ""Hints from Heloise"" or ""dear abby"" and other such columns.",Great reads,1390262400,2,,magazine_subscriptions
3.0,True,"01 25, 2017",A2VRQ8RNTKY1XT,B00079RO7G,{'Format:': ' Print Magazine'},Barbara M. Fox,"I like it. Some of the stories are interesting, and the recipes.",I like it,1485302400,,,magazine_subscriptions
3.0,True,"07 17, 2014",A1YVERXNSRG014,B00007AVYI,{'Format:': ' Print Magazine'},J. Crawford,My customers love this Mag.!,Four Stars,1405555200,,,magazine_subscriptions
3.0,True,"04 12, 2014",AKX8OYVWM0FDZ,B00005NIOO,{'Format:': ' Print Magazine'},Yolanda,I found it here at $5.00 a year special.  It fits in my purse. When its handy while I'm in waiting rooms. The articles are short to the point. The initial delivery was as estimated and its reliable each month. I check out monthly specials for magazines in our home. I also renew when the magazine goes on special again. It just adds to the length of subscription. Also subscription are easy to managed right here on amazon. I've changed addresses a couple of times since the magazines have started. With no problems.,Great information that fits perfectly in my purse.,1397260800,2,,magazine_subscriptions
3.0,True,"04 12, 2014",AKX8OYVWM0FDZ,B000OPOEEE,{'Format:': ' Print Magazine'},Yolanda,I found it here at $5.00 a year special.  It fits in my purse. When its handy while I'm in waiting rooms. The articles are short to the point. The initial delivery was as estimated and its reliable each month. I check out monthly specials for magazines in our home. I also renew when the magazine goes on special again. It just adds to the length of subscription. Also subscription are easy to managed right here on amazon. I've changed addresses a couple of times since the magazines have started. With no problems.,Great information that fits perfectly in my purse.,1397260800,2,,magazine_subscriptions
3.0,True,"09 16, 2015",A3E90BH4019TC,B00005N7SA,{'Format:': ' Print Magazine'},Alvin D Bryan,good,Four Stars,1442361600,,,magazine_subscriptions
3.0,True,"11 15, 2010",A10BWUA2MGA9BK,B00005N7SC,{'Format:': ' Print Magazine'},averageanne,All the up to date news in the world of Science; written in basic easy to understand English.  I have been buying this magazine for years.,Not just for Geeks,1289779200,3,,magazine_subscriptions
3.0,True,"04 19, 2015",A37EGLKQ6T6DWF,B00005N7PT,{'Format:': ' Print Magazine'},Happy Gilmore,Much more objective than the pop-science of  Scientific American which became so slanted that I stopped reading it. The sky isn't falling and nobody really knows for sure what the correct climate and temperature for earth in 2015 is supposed to be in spite of what the pop-scientists at Scientific American say. Good investment.,"Not ""pop-science like Scientific American",1429401600,,,magazine_subscriptions
3.0,True,"10 11, 2012",A324GIXX5SIYGA,B00007AWXX,{'Format:': ' Print Magazine'},Pinktooth,"I really like this magazine. It has some great fashion advice and good life stories.
I look forward to getting this magazine every month.",I like it,1349913600,,,magazine_subscriptions
